tweet_content,created_at,retweet_count,favorite_count,hashtags,media_type,user_mention,urls,quote_retweet_status
@JonBatiste @StAugnola @NOCCA Represent! 🙌🙌🙌,2021-01-24 03:21:45+08:00,0,1,[],no_media,['JonBatiste'],False,False
.@Anuel_2bleA &amp; @ozuna: godly pair 👑 #LosDioses estan aqui and on Al Millón featuring today's biggest Latin hits:… https://t.co/l1pXgX8Azm,2021-01-24 03:00:20+08:00,46,470,['LosDioses'],no_media,['Anuel_2bleA'],True,False
"RT @dariusrucker: Thanks for the #BeersandSunshine, @youtubemusic! Watch the Country Hotlist playlist here: https://t.co/1wp8YQi2E3 https:/…",2021-01-23 05:31:42+08:00,23,0,['BeersandSunshine'],no_media,['dariusrucker'],True,False
"RT @billieeilish: Billie and @Rosalia - “Lo Vas A Olvidar”
Listen now on @youtubemusic. https://t.co/Tyos39lIUe https://t.co/xBPb2FLM2d",2021-01-23 05:31:14+08:00,1011,0,[],video,['billieeilish'],True,False
RT @yandeloficial: @youtubemusic https://t.co/SZcIwVKx6y @lelepons #BubbleGum https://t.co/BZuT5utkj4,2021-01-23 02:40:38+08:00,15,0,['BubbleGum'],photo,['yandeloficial'],True,False
"Channeling @JonBatiste and dancing into the weekend like 🕺 Watch ""I NEED YOU"" now → https://t.co/2etWJFNPVZ https://t.co/EWBlbcW8YA",2021-01-23 02:08:51+08:00,15,77,[],video,['JonBatiste'],True,False
"🚨 ATTN #BLINKS 🚨 @BLACKPINK #THESHOW is coming exclusively to @YouTube, Jan 31st at 2pm KST. Buy access now →… https://t.co/Mr3h10bqgn",2021-01-23 01:00:17+08:00,6070,17750,['BLINKS'],no_media,['BLACKPINK'],True,False
"RT @BLACKPINK: Attention➕PLUS➕members📢 
#BLACKPINK is going to share a glimpse of their SOUND CHECK rehearsal one day before THE SHOW! 

Jo…",2021-01-22 13:10:49+08:00,14933,0,['BLACKPINK'],no_media,['BLACKPINK'],False,False
"""Maybe we could've been friends..."" @SabrinaAnnLynn has something to say in her brand new single #Skin →… https://t.co/iZwBDhQlj9",2021-01-22 13:04:46+08:00,157,646,['Skin'],no_media,['SabrinaAnnLynn'],True,False
¡Qué calor! A new collab album with @Anuel_2bleA &amp; @ozuna is here 🔥 Catch the global music video premiere for… https://t.co/WUZ1BnBe0q,2021-01-22 12:34:58+08:00,8,48,[],no_media,['Anuel_2bleA'],True,False
@madisonbeer Can't wait!🤩,2021-01-22 05:06:26+08:00,0,7,[],no_media,['madisonbeer'],False,False
RT @madisonbeer: livestream for my music video with @youtubemusic tonight at 11:45 EST see u there hopefully &lt;3 https://t.co/gr6kPQXakS,2021-01-22 05:05:30+08:00,376,0,[],no_media,['madisonbeer'],True,False
"When @fatjoe, @djkhaled, &amp; @Diddy walk onto a yacht and sample @rihanna... C️hec‍k out the 🔥 video for Sunshine fea… https://t.co/GLxmMkt7T1",2021-01-22 04:59:44+08:00,40,146,[],no_media,['fatjoe'],True,False
.@xlilhuddy is living up to the hype in his debut single 21st Century Vampire 🖤 Check out the official video now →… https://t.co/54SsPA5WCM,2021-01-22 03:59:59+08:00,198,4401,[],no_media,['xlilhuddy'],True,False
When @billieeilish &amp; @rosalia collab en español... Muy caliente 🔥 Watch #LoVasAOlvidar now → https://t.co/twta4Dq5FX https://t.co/pIv2LASjhX,2021-01-22 03:30:08+08:00,50,429,['LoVasAOlvidar'],video,['billieeilish'],True,False
"Calgary's own @tatemcrae dropped the video for her new single ""rubberband."" Watch our #ArtistOnTheRise alum go off… https://t.co/zn9ZlIIEC6",2021-01-22 02:05:01+08:00,54,406,['ArtistOnTheRise'],no_media,['tatemcrae'],True,False
ICYMI: Head over to @asvpxrocky's channel to join A$AP Mob in celebrating YAMS Day 2021 → https://t.co/rvDZ3am5La https://t.co/S6sS9c6FHu,2021-01-20 07:42:12+08:00,16,113,[],photo,['asvpxrocky'],True,False
"If you haven't heard @Olivia_Rodrigo's record-shattering single #driverslicense, drop everything and listen to The… https://t.co/vmdoXppgPR",2021-01-20 07:30:08+08:00,11,55,['driverslicense'],no_media,['Olivia_Rodrigo'],True,False
"The vibes continue 🔥 Peep what's been RELEASED: 

✓@Sia feat. @burnaboy
✓@julienrbaker 
✓ @foofighters 
✓@palewaves… https://t.co/XnmxATQXLH",2021-01-20 07:01:53+08:00,38,180,[],no_media,['Sia'],True,False
@LittleMix 👀❤️,2021-01-20 03:17:15+08:00,1,20,[],no_media,['LittleMix'],False,False
@blakeshelton 🙏,2021-01-20 03:17:03+08:00,0,1,[],no_media,['blakeshelton'],False,False
RT @joyoladokun: I actually don't have words for what it feels like to see my face in Times Square. thank you @youtubemusic for making this…,2021-01-20 02:25:03+08:00,14,0,[],no_media,['joyoladokun'],False,False
"On this #MLKDay, we commemorate the great heroism of #MartinLutherKingJr in his fight against racial injustice.… https://t.co/OzyBkAnxqk",2021-01-19 05:22:17+08:00,33,160,['MLKDay'],no_media,[],True,False
"#BadBoy has finally arrived. Experience the visual for the highly anticipated collab by @JuiceWorlddd &amp; @youngthug,… https://t.co/VN5PPHlnmS",2021-01-16 04:00:13+08:00,10,73,['BadBoy'],no_media,['JuiceWorlddd'],True,False
.@jeremyzucker  &amp; @chelseacutler came by to show us #thisishowyoufallinlove. Find out how it's done →… https://t.co/ua6NGCAOQA,2021-01-16 03:04:18+08:00,23,180,['thisishowyoufallinlove'],no_media,['jeremyzucker'],True,False
¡Oh Dios mío! Miss @selenagomez has blessed us with new music *en español* 😍 Listen to her new song De Una Vez now… https://t.co/oinNpo3TA6,2021-01-16 02:07:31+08:00,419,1716,[],no_media,['selenagomez'],True,False
".@ArianaGrande + @theestallion + @DojaCat = 👑 x 3.
Listen to #3435REMIX now → https://t.co/GrPD5hSF0I https://t.co/iLgSUorGCP",2021-01-15 13:11:42+08:00,534,4681,['3435REMIX'],photo,['ArianaGrande'],True,False
We’re meeting up with @whydontwemusic on this week’s #RELEASEDonYT 😍 Tune in now to hear all about their new music… https://t.co/fzLC1bwjMF,2021-01-15 12:38:53+08:00,143,1255,['RELEASEDonYT'],no_media,['whydontwemusic'],True,False
🔴 [LIVE]: We're going LIVE with @snot before the world premiere of his music video for #LikeMe feat. @ianndior 🙌 Tu… https://t.co/HdDDwWk697,2021-01-15 08:29:37+08:00,7,35,['LikeMe'],no_media,['snot'],True,False
"The hottest hip hop tracks are here and all on one playlist 🔥 Featuring @playboicarti, @KidCudi, @TylaYaweh,… https://t.co/IycThOr1ni",2021-01-15 03:02:01+08:00,5,39,[],no_media,['playboicarti'],True,False
"Now watching 🎞️ @jpsaxe and @MarenMorris serenade each other in their new collab for “Line by Line"" from Saxe’s for… https://t.co/SOv6QNMwHh",2021-01-14 23:00:00+08:00,6,54,[],no_media,['jpsaxe'],True,False
@TKAYMAIDZA We love 😍,2021-01-14 07:35:32+08:00,0,0,[],no_media,['TKAYMAIDZA'],False,False
@serpentwithfeet Thank YOU ❤️,2021-01-14 07:30:38+08:00,0,0,[],no_media,['serpentwithfeet'],False,False
@joyoladokun 🙏❤️,2021-01-14 07:29:46+08:00,0,0,[],no_media,['joyoladokun'],False,False
@mc_caroloficial 😍❤️,2021-01-14 07:28:56+08:00,0,1,[],no_media,['mc_caroloficial'],False,False
@uriassnake 👀,2021-01-14 07:27:30+08:00,0,0,[],no_media,['uriassnake'],False,False
@periclesfaria 😍,2021-01-14 07:26:53+08:00,0,0,[],no_media,['periclesfaria'],False,False
@KennyHoopla ❤️,2021-01-14 07:14:08+08:00,0,2,[],no_media,['KennyHoopla'],False,False
@brentfaiyaz ❤️,2021-01-14 07:12:08+08:00,0,0,[],no_media,['brentfaiyaz'],False,False
Can you feel that #HotBoyBling? @FrencHMonTanA just dropped a new video featuring @lildurk and #ArtistOnTheRise… https://t.co/BwVJYxZcEF,2021-01-14 06:34:40+08:00,6,41,['HotBoyBling'],no_media,['FrencHMonTanA'],True,False
Captain @ashnikko navigates the stormy seas in her new visual for #DealWithIt featuring @kelis. Think they're gonna… https://t.co/6ZHPcsTnck,2021-01-14 04:21:02+08:00,4,27,['DealWithIt'],no_media,['ashnikko'],True,False
"The latest and greatest videos are playing now ▶️ See what was #RELEASED this week:

✓@russdiemon feat. @lilbaby4PF… https://t.co/aUOwPLtPmk",2021-01-13 06:00:01+08:00,77,400,['RELEASED'],no_media,['russdiemon'],True,False
@RexxLifeRaj Rexx Life Raj stan account 😍,2021-01-13 04:13:36+08:00,1,6,[],no_media,['RexxLifeRaj'],False,False
RT @fireboydml: honored to be part of @youtubemusic’s #YouTubeBlack Voices artist class of 2021. subscribe to my channel and check out the…,2021-01-13 04:10:25+08:00,468,0,['YouTubeBlack'],no_media,['fireboydml'],False,False
@BRSKash Yes sir! 🙌,2021-01-13 02:39:33+08:00,0,0,[],no_media,['BRSKash'],False,False
RT @jerome_farah: Proud to be part of @youtubemusic’s #YouTubeBlack Voices artist class of 2021. Subscribe to my channel and check out the…,2021-01-13 02:37:37+08:00,2,0,['YouTubeBlack'],no_media,['jerome_farah'],False,False
RT @BRSKash: Proud to be part of @youtubemusic’s #YouTubeBlack Voices artist class of 2021. Subscribe to my channel and check out the full…,2021-01-13 02:37:28+08:00,9,0,['YouTubeBlack'],no_media,['BRSKash'],False,False
@raelepronto ❤️❤️❤️,2021-01-13 02:32:59+08:00,0,0,[],no_media,['raelepronto'],False,False
We’re proud to introduce the 21 artists joining the #YouTubeBlack Voices Class of 2021. Help us celebrate and nurtu… https://t.co/eV78XVJtKU,2021-01-13 01:42:01+08:00,98,630,['YouTubeBlack'],no_media,[],True,False
RT @BLACKPINK: Attention BLINKs📢 Special behind videos of THE SHOW will be released for ➕PLUS➕ members! Join PLUS membership now to enjoy →…,2021-01-12 13:22:50+08:00,15690,0,[],no_media,['BLACKPINK'],False,False
Now entering a new era of @LanaDelRey 🖤 Watch the title video from her forthcoming album… https://t.co/z7Vn8Iy4uX,2021-01-12 07:31:56+08:00,72,366,[],no_media,['LanaDelRey'],True,False
RT @jsullivanmusic: Check me out on @youtubemusic's Highline playlist! https://t.co/PTrSOVHebY,2021-01-11 07:03:56+08:00,120,0,[],photo,['jsullivanmusic'],False,False
"#GirlLikeMe 🔁 Listen to @jsullivanmusic's new project #HeauxTales featuring @AriLennox, @AndersonPaak, @HERMusicx &amp;… https://t.co/F7MuVaJ3TK",2021-01-09 05:55:39+08:00,32,142,['GirlLikeMe'],no_media,['jsullivanmusic'],True,False
@wizkidayo 🙏,2021-01-09 05:29:21+08:00,349,2048,[],no_media,['wizkidayo'],False,False
RT @wizkidayo: @youtubemusic + Made in Lagos 🦅 https://t.co/zHar7zPwLg,2021-01-09 05:29:01+08:00,1194,0,[],photo,['wizkidayo'],False,False
RT @50cent: Check me out @youtubemusic - https://t.co/yXsTr82zgR https://t.co/am9S5E6D9k,2021-01-09 05:28:28+08:00,100,0,[],photo,['50cent'],True,False
@jsullivanmusic 👑,2021-01-09 05:28:20+08:00,0,3,[],no_media,['jsullivanmusic'],False,False
@steveaoki @official_ACE7 @badboythut 😎😎😎,2021-01-09 05:26:45+08:00,8,40,[],no_media,['steveaoki'],False,False
Icy gang anthem alert 👑 Grab your bestie &amp; head over to watch the new music video for #BestFriend by @Saweetie ft.… https://t.co/n6kQvr0gsf,2021-01-09 05:17:14+08:00,4,31,['BestFriend'],no_media,['Saweetie'],True,False
The new official video for Talk About Love by @zaralarsson ft @youngthug will have you dancin’ your feels away 💃🕺 C… https://t.co/FzDrWVGl9l,2021-01-09 04:49:43+08:00,79,472,[],no_media,['zaralarsson'],True,False
"When @official_ACE7, @badboythut and @steveaoki hop on a track ... 🔥 Check out the video for the brand new remix of… https://t.co/J5C8tETrgz",2021-01-09 03:44:00+08:00,1035,2732,[],no_media,['official_ACE7'],True,False
"RT @BLACKPINK: How to enjoy THE SHOW 2021%! 💡  
Remember to join membership BLINKS 💓

Buy Access @ https://t.co/Zos677QAe4

#BLACKPINK #블랙핑…",2021-01-09 03:07:56+08:00,19231,0,['BLACKPINK'],no_media,['BLACKPINK'],True,False
Don't mind us vibing to the new music video for #DrankinNSmokin 🔥 @1future &amp; @LILUZIVERT → https://t.co/VwbbuTTyWr https://t.co/EUNIpV46WD,2021-01-09 02:15:55+08:00,3,27,['DrankinNSmokin'],video,['1future'],True,False
2021 resolution: watch more music videos 🎥 Starting with:⁣… https://t.co/u0jD6KyQzY,2021-01-06 07:15:02+08:00,17,86,[],no_media,[],True,False
"New year, new @justinbieber 💪 Watch the video for #ANYONE now → https://t.co/dPKUEYqJCK https://t.co/Qke9gXOQYH",2021-01-02 00:19:45+08:00,2242,11231,['ANYONE'],photo,['justinbieber'],True,False
Tune in now to the global premiere of the action-packed music video for #WalkingInTheSnow off @runjewels's newest a… https://t.co/4u44OKaHpc,2020-12-30 00:37:35+08:00,8,52,['WalkingInTheSnow'],no_media,['runjewels'],True,False
"Check out some of 2020's top songs on YouTube in Nigeria 🇳🇬 Featuring @SympLySimi, @deejayneptune + @joeboyofficial… https://t.co/QmNSbuIf1r",2020-12-24 01:02:59+08:00,38,198,[],no_media,['SympLySimi'],True,False
"Check out some of 2020's top songs on YouTube in France 🇫🇷 Featuring @jul, @gradidur, @wejdeneofficiel and many mor… https://t.co/ab9DoIq24H",2020-12-23 04:05:15+08:00,6,42,[],no_media,['jul'],True,False
"Check out some of 2020's top songs on YouTube in Mexico 🇲🇽 Featuring @elnodal, #LeninRamirez + @grupofirme, @karolg… https://t.co/VCyqRVLdEW",2020-12-22 10:01:42+08:00,8,50,['LeninRamirez'],no_media,['elnodal'],True,False
Ask &amp; you shall receive 🎁 New @edsheeran has arrived. Listen to #Afterglow now → https://t.co/Ocinlq2txD https://t.co/jDXpt2oOxs,2020-12-22 01:55:40+08:00,28,154,['Afterglow'],photo,['edsheeran'],True,False
"Check out some of 2020's top songs on YouTube in the US 🇺🇸 Featuring @1future + @drake, @roddyricch, @iamcardib +… https://t.co/h5x2YV0n3j",2020-12-21 07:27:02+08:00,15,73,[],no_media,['1future'],True,False
"The Top Songs of 2020 are playing now 🎶. 

This holiday season, enjoy 2 free months of ad-free music and more with… https://t.co/RBgm1CDiDc",2020-12-20 16:00:00+08:00,10,72,[],no_media,[],True,False
"LIVE from a scenic overlook in Beverly Hills, @jackharlow is performing for #ArtistOnTheRise Live Week 🙌 Tune in no… https://t.co/A5YvcqkQsv",2020-12-19 09:30:00+08:00,11,46,['ArtistOnTheRise'],no_media,['jackharlow'],True,False
"With fans looking for classic videos, the Billion Views Club welcomed iconic videos from @aha_com, @the_cranberries… https://t.co/fmN93FJTAi",2020-12-19 05:28:55+08:00,115,720,[],no_media,['aha_com'],True,False
"Two legends drop by the set of #RELEASEDonYT tonight!

Tune in for a special interview with @PaulMcCartney &amp;… https://t.co/gHIeSksUo6",2020-12-18 12:40:00+08:00,7,37,['RELEASEDonYT'],no_media,['PaulMcCartney'],True,False
"RT @GratefulDead: As relevant now as ever before, the enduring optimism of “Ripple” is a reminder of better days ahead, when songs will, on…",2020-12-18 07:03:24+08:00,232,0,[],no_media,['GratefulDead'],False,False
Big Latto has entered the #ArtistOnTheRise Live Week chat! Tune in for a special LIVE performance from the Queen of… https://t.co/IHAh6CZq28,2020-12-18 03:41:02+08:00,53,482,['ArtistOnTheRise'],no_media,[],True,False
"RT @Jadakingdom: I will be going live on YOUTUBE at 5pm EST TODAY followed by the music video premiere for my new single
""GREEN DREAMS"" 💰
@…",2020-12-18 02:40:51+08:00,12,0,[],no_media,['Jadakingdom'],False,False
@rauwalejandro @YouTube 🦊🔥,2020-12-17 09:12:03+08:00,3,4,[],no_media,['rauwalejandro'],False,False
"RT @BLACKPINK: ‘THE SHOW’ POSTPONEMENT ANNOUNCEMENT

#BLACKPINK: THE SHOW now has a NEW DATE
 
YG PALM STAGE - 2021 BLACKPINK: THE SHOW
🌍 2…",2020-12-17 09:01:28+08:00,25960,0,['BLACKPINK'],no_media,['BLACKPINK'],False,False
"""You can do big things with nothing..."" 

Tune in tonight at 5pm PT / 8pm ET as @rauwalejandro gives an intimate li… https://t.co/IlL8dAUehr",2020-12-17 08:43:46+08:00,13,46,[],no_media,['rauwalejandro'],True,False
"The #ManOnTheMoon saga continues with Part 2 of @KidCudi's #ArtistSpotlightStories episode. 

Watch Kid Cudi: Heave… https://t.co/KIT0blXXXq",2020-12-17 07:44:44+08:00,101,862,['ManOnTheMoon'],no_media,['KidCudi'],True,False
@YouTubeEspanol @rauwalejandro 🔥,2020-12-17 05:21:14+08:00,0,2,[],no_media,['YouTubeEspanol'],False,False
@YouTubeMexico @rauwalejandro 🙌,2020-12-17 04:00:47+08:00,1,6,[],no_media,['YouTubeMexico'],False,False
RT @NBCTheVoice: Stream all your favorite #VoiceTop5 performances exclusively on 'The Voice' playlist on our @YoutubeMusic channel! 🎧 In pa…,2020-12-17 02:26:29+08:00,16,0,['VoiceTop5'],no_media,['NBCTheVoice'],False,False
RT @PaulMcCartney: Catch Paul in this week’s episode of #RELEASEDonYT! Tune in this Thursday at 11:45pm ET to watch Paul's interview with @…,2020-12-17 01:35:32+08:00,378,0,['RELEASEDonYT'],no_media,['PaulMcCartney'],False,False
"""Banda music has no restrictions. We can go in any direction, use any rhythm, go anywhere.""… https://t.co/P7oSumi8c9",2020-12-16 08:32:32+08:00,35,385,[],no_media,[],True,False
"On the final day of #ArtistOnTheRise Live Week, join @jackharlow for a unique live event this Friday. Set your remi… https://t.co/Fjuac1Du77",2020-12-16 02:07:46+08:00,2,15,['ArtistOnTheRise'],no_media,['jackharlow'],True,False
The Queen of Da Souf has a special live event coming to you on day 2 of #ArtistOnTheRise Live Week 👑 Set a reminder… https://t.co/Ju4lrLPNZz,2020-12-16 02:07:40+08:00,2,17,['ArtistOnTheRise'],no_media,[],True,False
You don't want to miss @rauwalejandro's live performance from a secret location 🤫. Set a reminder now &amp; tune in tom… https://t.co/Wae83bKQVu,2020-12-16 02:07:35+08:00,1,10,[],no_media,['rauwalejandro'],True,False
Starting NOW we’re celebrating a stellar year of Artist on the Rise with #ArtistOnTheRise Live Week! Tune in for a… https://t.co/zrKQo7VN10,2020-12-16 02:07:28+08:00,20,357,['ArtistOnTheRise'],no_media,[],True,False
"2020: The year of #ArtistOnTheRise 📈 Featuring: 

@beabad00bee
@celeste
@conangray
@FujiiKaze
@jackharlow
@mulatto… https://t.co/0yC7YA2rPo",2020-12-15 12:07:10+08:00,78,411,['ArtistOnTheRise'],no_media,['beabad00bee'],True,False
"Introducing #YouTubeBlack Music: moments that celebrate Black culture, identity, and experiences from the perspecti… https://t.co/IXahdk4giu",2020-12-15 04:00:00+08:00,13,68,['YouTubeBlack'],no_media,[],True,False
Coming tomorrow 👀 #ArtistSpotlightStories with @BANDA_MS → https://t.co/kKCMyBbTzf https://t.co/b5mE39rCn6,2020-12-15 02:04:58+08:00,3,32,['ArtistSpotlightStories'],no_media,['BANDA_MS'],True,True
"🔴 [LIVE]: Tune in to watch Brazilian artist @seujorge and special guests perform at #TOGETHERLIVE, raising funds fo… https://t.co/0jCFPmKV2x",2020-12-13 05:45:00+08:00,7,82,['TOGETHERLIVE'],no_media,['seujorge'],True,False
A weekend surprise from @sanbenito 👁️ Check out the new music video for HOY COBRÉ &amp; catch a special cameo by… https://t.co/15swrgEnjM,2020-12-12 09:19:33+08:00,5,48,[],no_media,['sanbenito'],True,False
"🔴 [LIVE]: Hosted by @TreySongz, the #TheLockdownAwards is a celebration of the artists who kept music alive for fan… https://t.co/YBKekSUQEv",2020-12-12 08:30:00+08:00,4,44,['TheLockdownAwards'],no_media,['TreySongz'],True,False
"When 2 legends meet, it's #DeVueltaPaLaVuelta 🔥
Listen to the new song by @daddy_yankee x @MarcAnthony →… https://t.co/KvrZvVstOK",2020-12-12 08:01:21+08:00,53,401,['DeVueltaPaLaVuelta'],no_media,['daddy_yankee'],True,False
".@troyesivan, @KaceyMusgraves &amp; @MarkRonson walk into a dive bar...
Watch the video for their new song #Easy now →… https://t.co/xlVv6pGqqM",2020-12-12 07:51:43+08:00,4,43,['Easy'],no_media,['troyesivan'],True,False
"It's a great week for all things RELEASED🎶 Featuring: 

✓@jackharlow feat. @BigSean
✓@Dannocean
✓@oranicuhh
✓… https://t.co/860oprncK1",2020-12-12 05:17:54+08:00,6,42,[],no_media,['jackharlow'],True,False
@HAIMtheband @taylorswift13 Thank you 🙏,2020-12-12 04:35:17+08:00,0,6,[],no_media,['HAIMtheband'],False,False
The final chapter of @KidCudi's #ManOnTheMoon trilogy has landed. Tune into the short film featuring music from Man… https://t.co/Rgw5pGEkns,2020-12-12 01:36:01+08:00,31,397,['ManOnTheMoon'],no_media,['KidCudi'],True,False
The ninth studio album by @taylorswift13 is here. Listen to #evermore now &amp; watch the brand new video for #willow →… https://t.co/MZ4HMwKmRf,2020-12-11 13:01:50+08:00,585,2887,['evermore'],no_media,['taylorswift13'],True,False
"""This is too good."" 🎸 🤟

@MileyCyrus stops by this week with an exclusive performance of her new song Prisoner. Wat… https://t.co/H3tv6DVvOA",2020-12-11 12:35:00+08:00,258,2057,[],no_media,['MileyCyrus'],True,False
🔴 [LIVE]: Celebrate the holidays and help raise funds for @YoungMAMusic's Kweens Foundation. Tune in now →… https://t.co/Is2KZJD3lI,2020-12-11 10:00:00+08:00,4,22,[],no_media,['YoungMAMusic'],True,False
"🔴 [LIVE]: The 15th Annual @Billboard Women in Music event is streaming now. Hosted by @TEYANATAYLOR,… https://t.co/TgZwTLc51Q",2020-12-11 09:45:06+08:00,13,113,[],no_media,['billboard'],True,False
@kellyclarkson @bretteldredge 😍,2020-12-11 02:21:46+08:00,1,15,[],no_media,['kellyclarkson'],False,False
"What's poppin'? Say hello to our newest #ArtistOnTheRise, @jackharlow! Subscribe to his channel to hear more, and g… https://t.co/SdvX4EYsbo",2020-12-11 01:01:26+08:00,43,550,['ArtistOnTheRise'],no_media,['jackharlow'],True,False
@Jessiereyez Here for it 💃 https://t.co/XXASV6HQ5Q,2020-12-11 00:33:11+08:00,0,3,[],animated_gif,['Jessiereyez'],False,False
@Jully51671413 @BLACKPINK Us too 🙌,2020-12-10 06:12:44+08:00,0,3,[],no_media,['Jully51671413'],False,False
Something special from @twentyonepilots has arrived 🎁 Play #ChristmasSavesTheYear now → https://t.co/KEpsjndAid https://t.co/yQi3D4wxp8,2020-12-10 05:09:24+08:00,62,518,['ChristmasSavesTheYear'],video,['twentyonepilots'],True,False
"🔴 [LIVE]: The @moboawards are back 🎉 Tune in to the biggest celebration of Black British Excellence, hosted by… https://t.co/bcZ5WZTmkj",2020-12-10 03:00:00+08:00,16,75,[],no_media,['MOBOAwards'],True,False
See how our Trends team breaks it down 👀 The Year in #YouTubeMusic 2020 is here → https://t.co/V8Fq7aX7Mw https://t.co/uJ0LfHdiAJ,2020-12-10 01:49:46+08:00,9,95,['YouTubeMusic'],photo,[],True,False
"Tonight's the night 🏆 Get ready for the 2020 #MOBOAwards with our playlist, featuring @davido, @HeadieOne,… https://t.co/wVkjKStaHk",2020-12-09 23:00:00+08:00,17,58,['MOBOAwards'],no_media,['davido'],True,False
RT @NBCTheVoice: 🎶 Relisten to your favorite #VoiceTop9 performances exclusively on 'The Voice' playlist on our @YoutubeMusic channel! In p…,2020-12-09 06:04:16+08:00,23,0,['VoiceTop9'],no_media,['NBCTheVoice'],False,False
"🔴 [LIVE]: Live from Capitol Studios, A @ToriKelly Christmas is starting now → https://t.co/uk3Hlen6I1",2020-12-08 09:00:00+08:00,45,252,[],no_media,['torikelly'],True,False
"Ready to catch up on some new music videos?

✔️ @piso21music + @maluma
✔️ @bep + @shakira
✔️ @lilbaby4pf
✔️… https://t.co/AvV7qR43I0",2020-12-08 06:33:30+08:00,4,47,[],no_media,['piso21music'],True,False
"RT @YouTube: Join @KekePalmer @common and many more for the YouTube Original #BearWitnessTakeAction 2, happening now: https://t.co/MDopS1wG…",2020-12-06 13:14:39+08:00,31,0,['BearWitnessTakeAction'],no_media,['YouTube'],False,False
"RT @madebygoogle: New performances, new exclusives, made for you.

Listen in on #NestAudioSessions: An incredible lineup of artists from ar…",2020-12-06 01:20:35+08:00,15,0,['NestAudioSessions'],no_media,['madebygoogle'],False,False
'Tis the season for more holiday collabs 🎄 @ShawnMendes &amp; @Camila_Cabello just gifted us #TheChristmasSong. Play no… https://t.co/0CZsfeRUzv,2020-12-06 00:01:07+08:00,236,1251,['TheChristmasSong'],no_media,['ShawnMendes'],True,False
"We've got our eyes on the new music video for #GirlLikeMe by @bep X @shakira 👀
Join us in watching →… https://t.co/ED2o0GrqJl",2020-12-05 04:23:17+08:00,225,2018,['GirlLikeMe'],no_media,['bep'],True,False
"Who saw last night's #RELEASEDonYT? ✋ New music from @lilbaby4PF is here, as well as:

️‍🔥 @24kGoldn (feat.… https://t.co/Fl5Ziw4aGe",2020-12-05 03:31:51+08:00,5,30,['RELEASEDonYT'],no_media,['lilbaby4PF'],True,False
Happy birthday to #Jin of @BTS_twt 🎂 → https://t.co/RMoYUqaMWP https://t.co/2gxIwEUIDn,2020-12-04 16:00:00+08:00,9621,46561,['Jin'],video,['BTS_twt'],True,False
Wanna know more about #BLACKPINK: #THESHOW? @BLACKPINK are going LIVE to give the scoop. #BLINKS tune in now to fin… https://t.co/XPDJlAGX2V,2020-12-04 13:01:31+08:00,1345,5020,['BLACKPINK'],no_media,['BLACKPINK'],True,False
🔴 [LIVE]: Hang with @russelled live and get ready for the release of #SouthernSymphony → https://t.co/RwHclc3u29 https://t.co/OllpeJIOBO,2020-12-04 07:45:00+08:00,2,30,['SouthernSymphony'],photo,['russelled'],True,False
"🔴 [LIVE]: @OfficialSting, @angeliquekidjo, @TheGrahamNash, @ElvisCostello, @KeshaRose, and more are coming together… https://t.co/3jsVhSqvLl",2020-12-04 07:40:00+08:00,10,41,[],no_media,['OfficialSting'],True,False
"RT @BLACKPINK: ‘THE SHOW’ TRAILER

YG PALM STAGE - 2020 #BLACKPINK: THE SHOW

🌍 2020.12.27 2PM (KST)
🌍 On YouTube

Buy Access @ https://t.c…",2020-12-03 10:26:39+08:00,36345,0,['BLACKPINK'],no_media,['BLACKPINK'],False,False
"🌍 ATTN: #BLINKS 🌍 2020 #BLACKPINK: #THESHOW is coming exclusively to YouTube on Dec 27th, 12am EST / 2pm KST. Get m… https://t.co/h0PXZWz3FC",2020-12-03 10:01:44+08:00,4480,14160,['BLINKS'],no_media,[],True,False
"Last week's @ARIA_Official awards saw amazing performances from @sia, @sampa_the_great, @limecordiale, and many mor… https://t.co/X38gfLREPm",2020-12-03 04:00:00+08:00,4,65,[],no_media,['ARIA_Official'],True,False
"RT @ToveLo: 🎶 I act so cool but that’s not me 🎶  #Mateo, for my loves, from my living room in Stockholm out now.  Recorded exclusively for…",2020-12-03 02:36:12+08:00,87,0,['Mateo'],no_media,['ToveLo'],False,False
"""Hey Google..."" 😎 🎶

Listen to #NestAudioSessions now, featuring @Mabel, @ToveLo, @Jessiereyez &amp; more →… https://t.co/U3ypLNLhmc",2020-12-03 02:30:30+08:00,4,40,['NestAudioSessions'],no_media,['Mabel'],True,True
.@ItsBennyBlanco + @JuiceWorlddd = Real Sh*t. Play now → https://t.co/TlqY3ZrjQ4 https://t.co/KWprKVETJw,2020-12-03 01:47:35+08:00,35,230,[],photo,['ItsBennyBlanco'],True,False
"RT @NBCTheVoice: Listen to the incredible performances from the #VoiceTop17 exclusively on our @YoutubeMusic channel! 🎶 Plus, stream curate…",2020-12-02 09:00:17+08:00,17,0,['VoiceTop17'],no_media,['NBCTheVoice'],False,False
.@sabrinaclaudio's new album Christmas Blues has arrived &amp; the video for Warm December has us feeling festive ⛄ Wat… https://t.co/2JBBx54THp,2020-12-02 05:05:04+08:00,11,71,[],no_media,['sabrinaclaudio'],True,False
@KELLYROWLAND ❤️,2020-12-02 01:00:25+08:00,0,2,[],no_media,['KELLYROWLAND'],False,False
