tweet_content,created_at,retweet_count,favorite_count,hashtags,media_type,user_mention,urls,quote_retweet_status
"New music from norteño legends @tigresdelnorte. 🙌
Listen to #YSuPalabraEsLaLey #HomenajeAVicenteFernández now.
https://t.co/u9YiKxU040",2020-02-07 06:26:32+08:00,13,79,['YSuPalabraEsLaLey'],no_media,['tigresdelnorte'],True,False
"17 years ago today. 🤯
Where were you the first time you heard @50cent's #GetRichorDieTryin?
https://t.co/WJqIo75Aqh",2020-02-07 01:32:00+08:00,41,279,['GetRichorDieTryin'],no_media,['50cent'],True,False
".@madisonbeer is back with #GoodinGoodbye. 👋🚀
Download her new song &amp; listen anywhere.
https://t.co/UppooBGy20",2020-02-06 10:15:27+08:00,24,142,['GoodinGoodbye'],no_media,['madisonbeer'],True,False
"“He showed me so much love when we linked in the studio.”
Listen to @KAASHMYCHECKS x @6LACK’s #LoveSongsRemix on… https://t.co/qOd0NArFYA",2020-02-06 06:20:46+08:00,18,152,['LoveSongsRemix'],no_media,['KAASHMYCHECKS'],True,False
"“It’s a lighthearted glimpse into the darker parts of society: the good, the bad, and the ugly.”
@5SOS is back with… https://t.co/rFBIVsaFiO",2020-02-06 02:00:04+08:00,464,1643,[],no_media,['5SOS'],True,False
"#LoyalRemix 🔥
@partynextdoor x @Drake x @sanbenito.
Listen now.
https://t.co/qPNt3Zt2Zq",2020-02-07 13:20:40+08:00,241,1015,['LoyalRemix'],no_media,['partynextdoor'],True,False
"New @MeekMill x @jtimberlake. 🤯
Listen to #Believe now.
https://t.co/302401lXlG https://t.co/nJ7xKo0Qp4",2020-02-07 13:05:35+08:00,300,1513,['Believe'],photo,['MeekMill'],True,False
"So close to #Changes. 🙏
Listen to @justinbieber x @QuavoStuntin’s #Intentions now.
https://t.co/0iI1BEedn8",2020-02-07 13:02:56+08:00,3388,11958,['Changes'],no_media,['justinbieber'],True,False
"New @VictoriaMonet is here. 🤎✨
Listen to #Moment on #NewMusicDaily now.
https://t.co/OmvaaDaIoc https://t.co/XhA4h3k5Iu",2020-02-07 09:24:07+08:00,36,290,['Moment'],video,['VictoriaMonet'],True,False
"Former #UpNext artist @mreazi leads the #AfricaNow playlist with #Kpalanga.
Listen to his new song now:… https://t.co/zRzYgVo6sI",2020-02-07 08:17:09+08:00,41,294,['UpNext'],no_media,['mreazi'],True,False
"New @liltecca. 🥵🔥
Download #IDK &amp; listen anywhere.
https://t.co/ou0g8rlPX7",2020-02-10 08:42:36+08:00,7,103,['IDK'],no_media,['liltecca'],True,False
"“The concept is the two sides of romance.”
Listen to @PrinceRoyce's new double album #AlterEgo now.
https://t.co/x2dItqqTux",2020-02-10 03:26:59+08:00,71,319,['AlterEgo'],no_media,['PrinceRoyce'],True,False
"From the mind of @2chainz…
Listen to #NoFaceNoCase from #TRU now.
https://t.co/3UZ1hS9mBo",2020-02-09 13:17:11+08:00,40,191,['NoFaceNoCase'],no_media,['2chainz'],True,False
".@alokoficial x @dynoroofc lead #danceXL with “On &amp; On.” 🔁
Listen all weekend: https://t.co/P1bKau5rWQ https://t.co/bDVqkT9Vqt",2020-02-09 07:07:35+08:00,13,117,['danceXL'],video,['alokoficial'],True,False
"They’re baaack. 😻
Add #React from the @pussycatdolls to your library now.
https://t.co/ChfG8eJ8BY",2020-02-09 05:39:00+08:00,158,719,['React'],no_media,['pussycatdolls'],True,False
"Today on #RapLife: “Yikes”
@NICKIMINAJ. Listen now.
https://t.co/D2iWgW75HZ https://t.co/gNzWlhqa3V",2020-02-09 01:07:48+08:00,1343,4576,['RapLife'],video,['NICKIMINAJ'],True,False
"“When you’re with me #NoJudgement.” ❤️
Listen to the latest from @NiallOfficial on #NewMusicDaily now.… https://t.co/9RW1x8Ey0U",2020-02-08 08:35:10+08:00,918,6106,['NoJudgement'],no_media,['NiallOfficial'],True,False
"New @Anuel_2bleA. 🙏
Listen to #Keii on #DalePlay now.
https://t.co/Cpinwzt2LM https://t.co/l8CMLZ7skK",2020-02-08 08:16:46+08:00,61,739,['Keii'],video,['Anuel_2bleA'],True,False
RT @alokoficial: Check out On &amp; On on the #danceXL playlist on @applemusic and Dynoro &amp; I on the cover! https://t.co/tRZZFCnFj0 🔥🔥 https://…,2020-02-08 07:35:55+08:00,20,0,['danceXL'],no_media,['alokoficial'],True,False
".@Olivia_Rodrigo breaks down #AllIWant on a new episode of #Verified.
#AppleMusicXGenius @Genius 

Watch now:… https://t.co/duzS399fO3",2020-02-08 07:21:55+08:00,20,120,['AllIWant'],no_media,['Olivia_Rodrigo'],True,False
"“To have her on this song is beyond a dream come true!” 💅🔥
Listen to @Meghan_Trainor's #NicetoMeetYa featuring… https://t.co/d4XpuTI5vD",2020-02-08 06:34:09+08:00,237,928,['NicetoMeetYa'],no_media,['Meghan_Trainor'],True,False
@Twitter https://t.co/frAXfPf7iY,2020-02-08 06:05:27+08:00,20,478,[],animated_gif,['Twitter'],False,False
"“I think rock music should make you feel bad.”
Lock into @GreenDay’s new album #FatherOfAll now.
https://t.co/MENyWUokpn",2020-02-08 04:34:00+08:00,121,979,['FatherOfAll'],no_media,['GreenDay'],True,False
"❗️❗️❗️
New @trippieredd x @youngthug.
Listen to #YELLOH now.
https://t.co/hHYKmNh3uQ",2020-02-08 02:28:00+08:00,14,155,['YELLOH'],no_media,['trippieredd'],True,False
"Keep calm, new @NiallOfficial is here. 😍
Pre-add #HeartbreakWeather and listen to #NoJudgement now.… https://t.co/OvJt3CPoXz",2020-02-08 01:29:14+08:00,1053,6904,['HeartbreakWeather'],no_media,['NiallOfficial'],True,False
"🤫🤫🤫
New @NICKIMINAJ is here.
Listen to #Yikes now.
https://t.co/YePGgLDkru https://t.co/AOJGy6R0rd",2020-02-07 22:46:36+08:00,3174,12980,['Yikes'],photo,['NICKIMINAJ'],True,False
"“That’s it, period. This is who I am.”
@Meghan_Trainor breaks down #NicetoMeetYa featuring @NICKIMINAJ on a new epi… https://t.co/m3oJ55QkWY",2020-02-11 08:58:00+08:00,181,752,['NicetoMeetYa'],no_media,['Meghan_Trainor'],True,False
RT @MTV: Need some new bops to play on repeat? Check out our #MTVPush playlist on @AppleMusic: https://t.co/Wmz1LESd5T 🔥 https://t.co/MjpvZ…,2020-02-11 08:56:05+08:00,11,0,['MTVPush'],no_media,['MTV'],True,False
"Cozy up to new @HERMusicx. 😌
Add #Comfortable to your library now.
https://t.co/sr5hGPWppO",2020-02-11 06:57:33+08:00,22,142,['Comfortable'],no_media,['HERMusicx'],True,False
"The Queen is back. 👑
Listen to @NICKIMINAJ’s #QueenRadio on @Beats1 now.
https://t.co/u45ibgoq4e https://t.co/KZ0jahw6ro",2020-02-11 04:51:05+08:00,2047,9945,['QueenRadio'],photo,['NICKIMINAJ'],True,False
"“We grew up on ‘90s country, we’re the same age, and we just love real songs and real singing.”
Listen to… https://t.co/Ci1p7N9twp",2020-02-11 02:34:09+08:00,9,105,[],no_media,[],True,False
"16 years ago today. 🐻
Run back @kanyewest's #TheCollegeDropout now.
https://t.co/Xh3KPaIlkc",2020-02-11 01:08:01+08:00,228,910,['TheCollegeDropout'],no_media,['kanyewest'],True,False
RT @DUALIPA: Check out time synced lyrics on @AppleMusic to sing along to my favourite lyrics on #PHYSICAL https://t.co/V4eO5uEeuh https://…,2020-02-12 01:22:32+08:00,1397,0,['PHYSICAL'],no_media,['DUALIPA'],True,False
"“It was such a creative time in music because technology was pushing the landscape of songwriters.”
@_georgiauk tak… https://t.co/tGhag0js3B",2020-02-11 12:19:45+08:00,12,108,[],no_media,[],True,False
"#NoOneElseCanWearYourCrown 👑
Download @OhWonderMusic’s new album &amp; listen anywhere.
https://t.co/v6rM7M7Q3O",2020-02-13 10:22:00+08:00,10,84,['NoOneElseCanWearYourCrown'],no_media,['OhWonderMusic'],True,False
"You are cordially invited. 🎂🎈
Listen to @AnneMarie’s #Birthday now.
https://t.co/zcofKuuK6b",2020-02-13 07:21:00+08:00,103,818,['Birthday'],no_media,['AnneMarie'],True,False
"Watch @Camila_Cabello x @DaBabyDaBaby's #MyOhMyMusicVideo now. 🌹🔥
https://t.co/vnIUSX3uJ6",2020-02-13 06:54:32+08:00,318,980,['MyOhMyMusicVideo'],no_media,['Camila_Cabello'],True,False
"“I hope you enjoy this collection of romantic songs as much as I enjoyed choosing them.” ❤️
@AndreaBocelli takes ov… https://t.co/yy6X3dWBCu",2020-02-13 05:51:00+08:00,21,146,[],no_media,['AndreaBocelli'],True,False
"#Run by @sushitrash. 💨👟
Listen now.
https://t.co/knAoHO88bf",2020-02-13 03:31:00+08:00,957,7219,['Run'],no_media,['sushitrash'],True,False
"“These are just some of the many amazing women artists I love and listen to.”
@KeshaRose took over the… https://t.co/rh9EB0Ve5I",2020-02-12 08:26:53+08:00,40,156,[],no_media,['KeshaRose'],True,False
"“The song is just a basic conversation that people would have in a relationship, but turned into a bit of a story.”… https://t.co/DSJArUbEQi",2020-02-12 07:59:22+08:00,13,100,[],no_media,[],True,False
"Get ready. 
@justinbieber sits down with @zanelowe for a powerful conversation on life, love, and his new album… https://t.co/roCHLETGOO",2020-02-12 06:55:02+08:00,2578,11199,[],no_media,['justinbieber'],True,False
"RT @AppleTV: Beastie Boys’ creative co-conspirator and former almond milk guy, Spike Jonze, is going to @SXSW - and he’s taking the boys wi…",2020-02-12 04:52:38+08:00,76,0,[],no_media,['AppleTV'],False,False
"“It’s a very intimidating thing to step into the light. A lot of eyes on you, a lot of judgment—but I find solace i… https://t.co/2CFsamYvVs",2020-02-12 03:25:22+08:00,64,361,[],no_media,[],True,False
"#MeetTheWoo, Vol. 2 💫💫
Listen to the new album from @POPSMOKE10 featuring @QuavoStuntin, @ArtistHBTL, and more.
https://t.co/LuixcaKlGL",2020-02-12 03:21:00+08:00,8,83,['MeetTheWoo'],no_media,['POPSMOKE10'],True,False
Get ready for #ValentinesDay with the #Románticas playlist filled with selections from the one &amp; only @ricky_martin… https://t.co/okW1A9UMTJ,2020-02-12 01:25:11+08:00,15,83,['ValentinesDay'],no_media,['ricky_martin'],True,False
"The wait is over. ❤️
Listen to #Changes from @justinbieber now.
https://t.co/gXHKCoInq3 https://t.co/bZpGyE6alW",2020-02-14 13:01:14+08:00,1993,5294,['Changes'],photo,['justinbieber'],True,False
"“These songs mean a lot to us because they represent a part of our courtship and also the day of our wedding.” 💘

N… https://t.co/XJN8B4fdkA",2020-02-14 09:35:21+08:00,6,79,[],no_media,[],True,False
"#NoTimeToDie
The theme song for the upcoming @007 film from @billieeilish is here.
Listen now.… https://t.co/YzPIn69byw",2020-02-14 08:15:26+08:00,182,949,['NoTimeToDie'],no_media,['007'],True,False
"#IfYoureReadingThisItsTooLate dropped 5 years ago today. 🙏
@Drake
What's your favorite track.
https://t.co/jL13ApVUO5",2020-02-14 06:25:47+08:00,57,339,['IfYoureReadingThisItsTooLate'],no_media,['Drake'],True,False
"New music from @LennyTavarezTM x #JustinQuiles. 🔥
Listen to #LaPared360 now.
https://t.co/ZY2CxrpSnQ",2020-02-14 00:38:20+08:00,11,79,['JustinQuiles'],no_media,['LennyTavarezTM'],True,False
"“For the first time I’m seeing myself as a singer.” 
Listen to #DeleteForever from @Grimezsz on #NewMusicDaily now.… https://t.co/MZnOCeW83f",2020-02-13 12:23:01+08:00,55,434,['DeleteForever'],no_media,['Grimezsz'],True,False
RT @DillonFrancis: deep dive into GO OFF (Nuthin’ 2 it) w @AppleMusic. Go find out how this ode to the gods of house music came about https…,2020-02-15 04:37:11+08:00,17,0,[],no_media,['DillonFrancis'],False,False
"“I like to think I’ve never really had much of an idea of what I’m doing, that’s part of the essence of it.”… https://t.co/Ldr0dbGqxo",2020-02-15 03:31:18+08:00,207,1238,[],no_media,[],True,False
Introducing the new Agenda playlist. Agenda is a brand dedicated to representing the authentic voices of the UK and… https://t.co/VqzsygPf5t,2020-02-15 02:04:48+08:00,19,150,[],no_media,[],True,False
"Tomorrow. 10AM PT.
@justinbieber x @zanelowe.
The #Changes Interview.
Listen to a preview now on #NewMusicDaily wit… https://t.co/w2RlYH2Sig",2020-02-15 01:20:45+08:00,3159,13320,['Changes'],no_media,['justinbieber'],True,False
"🔥🔥🔥
@Migos x @trvisXX @youngthug.
Listen to #GiveNoFxk now.
https://t.co/QJ3tY7ovlM https://t.co/hva63NSFAN",2020-02-14 13:09:14+08:00,140,1359,['GiveNoFxk'],photo,['Migos'],True,False
"“I didn’t want to pursue a path where everything came at once, so we tried to make as many career choices as we cou… https://t.co/1ifciPhBgs",2020-02-16 14:14:02+08:00,25,170,[],no_media,[],True,False
"“If you’re feeling the winter blues, this track will brighten your day.”
Listen to @JoelCorry’s #Lonely on #danceXL… https://t.co/oZbhaU5zHE",2020-02-16 10:34:54+08:00,12,138,['Lonely'],no_media,['JoelCorry'],True,False
"The Windy City’s best new hip-hop soundtrack.
Listen to #TheNewChicago playlist to celebrate the weekend. 🏀
https://t.co/ZOPb79iyUw",2020-02-16 08:05:53+08:00,12,114,['TheNewChicago'],no_media,[],True,False
"New music from @Ozuna_Pr. 🙏💥
Download #100Preguntas &amp; listen anywhere.
https://t.co/k1DeWPhLXH",2020-02-16 05:24:24+08:00,28,254,['100Preguntas'],no_media,['ozuna_pr'],True,False
"“This is what I do. This is what I’m good at, and I don’t need to run away from it.”

The #Changes Interview is her… https://t.co/7vmUIPIFB1",2020-02-16 02:12:02+08:00,837,3303,['Changes'],no_media,[],True,False
"“#ToDieFor for me, is a song that if I didn’t release it soon, it would die for me.”

Listen to new music from… https://t.co/5psT3rvk2Z",2020-02-15 12:47:24+08:00,41,400,['ToDieFor'],no_media,[],True,False
".@ArtistHBTL just dropped ‘Artist 2.0.’ 🙏

Listen to new songs from the album on #RapLife: https://t.co/D2iWgW75HZ… https://t.co/fNlYTHDvuE",2020-02-15 10:29:34+08:00,13,115,['RapLife'],no_media,['ArtistHBTL'],True,False
".@johnlegend takes over the #BrownSugar playlist in honor of #ValentinesDay. Listen now.
https://t.co/24cCM6aOOG",2020-02-15 08:14:40+08:00,23,128,['BrownSugar'],no_media,['johnlegend'],True,False
"More 🔥 from @CalvinHarris.
Listen to #LoveRegenerator2 now.
https://t.co/pfiKEEOFT4",2020-02-15 05:42:00+08:00,23,200,['LoveRegenerator2'],no_media,['CalvinHarris'],True,False
"#HappyBirthdayJhope 🎂🎉
Listen to @BTS_twt's essentials playlist to celebrate.
https://t.co/EQYJWt5HZQ",2020-02-18 02:14:41+08:00,11448,34314,['HappyBirthdayJhope'],no_media,['BTS_twt'],True,False
"“It’s almost #JesusTaketheWheel meets #WideOpenSpaces.”
Listen to #DashboardJesus + more on @carlypearce’s new self… https://t.co/fLxZTyN9v2",2020-02-18 00:38:12+08:00,18,150,['JesusTaketheWheel'],no_media,['carlypearce'],True,False
"Happy Birthday @theweeknd. 🎈
Celebrate with his essentials playlist now.
https://t.co/ktPkQg7OBf",2020-02-17 10:08:10+08:00,38,271,[],no_media,['theweeknd'],True,False
"Get ready for the game tonight with the BASE:LINE playlist.
@NBA x @unitedmasters. 🏀🔥
Listen now.… https://t.co/HB7VObmw0U",2020-02-17 08:05:29+08:00,18,138,[],no_media,['NBA'],True,False
"“At first the lyrics made me blush, and then I remembered that you wouldn’t be embarrassed if a guy was singing thi… https://t.co/lOJGVnluaF",2020-02-17 04:00:31+08:00,20,169,[],no_media,[],True,False
".@ArtistHBTL breaks down #KingofMyCity on a new episode of #Verified. 👑
#AppleMusicXGenius @Genius

Watch now:… https://t.co/k1MwWrpgxY",2020-02-18 08:32:03+08:00,11,111,['KingofMyCity'],no_media,['ArtistHBTL'],True,False
"#HechoEnMéxico 🙏❤️
Download @alexoficial’s new album &amp; listen anywhere.
https://t.co/fLf0Dz72vC",2020-02-18 05:56:37+08:00,11,102,['HechoEnMéxico'],no_media,['alexoficial'],True,False
"“Call me when you’re ready to be real.”
Listen to @CageTheElephant’s #BlackMadonna on #ALTCTRL now.… https://t.co/GrW7UgqwzY",2020-02-18 03:55:11+08:00,15,95,['BlackMadonna'],no_media,['CageTheElephant'],True,False
"“The life of an artist, you are always chasing the heightened emotion.” 
@Grimezsz breaks down #DeleteForever on a… https://t.co/CEQH5yUJdl",2020-02-19 06:03:37+08:00,13,116,['DeleteForever'],no_media,['Grimezsz'],True,False
"🐰🔥🐻
@sanbenito x @sechmusic lead #DalePlay with #Ignorantes.
Listen now: https://t.co/Cpinwzt2LM https://t.co/6SwuqdUYjP",2020-02-19 04:43:35+08:00,29,224,['DalePlay'],photo,['sanbenito'],True,False
"RT @Stray_Kids: [Apple Music]
STAY! Sing along with us to our song ""Double Knot"" in English or Korean! Follow along to our lyrics in real t…",2020-02-19 04:14:11+08:00,8265,0,[],no_media,['Stray_Kids'],False,False
"A new video for @justinbieber's #ETA is here. 😍
Watch now, only on Apple Music: https://t.co/vmr6wr5BJi https://t.co/Rf0T5CDeyw",2020-02-19 04:05:56+08:00,947,2790,['ETA'],video,['justinbieber'],True,False
".@snohaalegra x @Pharrell lead #RnBNow with the #WhoaRemix.
Listen now: https://t.co/mm1qmG3mjl https://t.co/EUl62KndXa",2020-02-19 01:33:45+08:00,35,266,['RnBNow'],video,['snohaalegra'],True,False
"A new rendition of @taylorswift13’s #TheMan, #LiveFromParis. ✨
Listen now.
https://t.co/xqWLizT3w9 https://t.co/Kuuu7JkrqG",2020-02-18 13:07:57+08:00,986,4338,['TheMan'],photo,['taylorswift13'],True,False
"#LifeSupport from @madisonbeer is coming soon. 🖤
Listen to her new single #Selfish.
https://t.co/tIvIsK3Twb",2020-02-21 06:20:04+08:00,27,177,['LifeSupport'],no_media,['madisonbeer'],True,False
RT @DavidGray: Sing along to Babylon and all your White Ladder favourites using @AppleMusic’s new time synced lyrics feature on their mobil…,2020-02-21 04:32:43+08:00,12,0,[],no_media,['DavidGray'],False,False
"#Navy, what’s your favorite @rihanna song? 🖤👑
Celebrate with her essentials playlist now. #HappyBirthdayRihanna
https://t.co/AeOqsWqirO",2020-02-21 01:06:01+08:00,44,383,['Navy'],no_media,['rihanna'],True,False
"RIP Pop Smoke, one of Brooklyn’s most promising young rappers.",2020-02-20 08:37:53+08:00,290,1482,[],no_media,[],False,False
"🕙🕚🕛
Get ready for @theweeknd.
Pre-add his new album #AfterHours and listen to the title track now.… https://t.co/8hsljx5J64",2020-02-19 13:01:51+08:00,170,831,['AfterHours'],no_media,['theweeknd'],True,False
"#CorazónTumbado 🥀
The new EP from #NatanaelCano.
Add it to your library now.
https://t.co/flGDttkXlz",2020-02-19 08:20:01+08:00,10,92,['CorazónTumbado'],no_media,[],True,False
"NEW BTS ALBUM. 💜
NEW BTS ALBUM. 💜
NEW BTS ALBUM. 💜
NEW BTS ALBUM. 💜
NEW BTS ALBUM. 💜
NEW BTS ALBUM. 💜
NEW BTS ALBUM… https://t.co/5gwD35gOjr",2020-02-21 22:23:39+08:00,18043,48102,[],no_media,[],True,False
"New music from @camerondallas. 😍
Download #Helpless &amp; listen anywhere.
https://t.co/P7dAaRDxR4",2020-02-21 09:34:02+08:00,12,163,['Helpless'],no_media,['camerondallas'],True,False
😤 https://t.co/pKyhR1RzOS,2020-02-21 08:41:07+08:00,11,151,[],no_media,[],True,True
"#NewEmpireVol1 🕊👑
The new album from @hollywoodundead.
Listen now.
https://t.co/qQdd475mAs",2020-02-21 08:19:00+08:00,48,273,['NewEmpireVol1'],no_media,['hollywoodundead'],True,False
"Listen to #ModernLoneliness, the closing track off of @lauvsongs upcoming album #howimfeeling now. 💜💙💚💛🧡❤️
https://t.co/tFUIPuW9Zh",2020-02-23 04:58:44+08:00,21,208,['ModernLoneliness'],no_media,['lauvsongs'],True,False
".@VonStroke leads #danceXL with #SessionA.
Listen to his new song &amp; more of the best in dance music all weekend.… https://t.co/LA8rr04v0N",2020-02-23 01:11:14+08:00,14,112,['danceXL'],no_media,['VonStroke'],True,False
".@theweeknd’s #AfterHours is on the way. 👀
Listen to the title track on #AListPop now.
https://t.co/mQW68x3loo https://t.co/ssEyN2eZ2O",2020-02-22 08:53:07+08:00,23,205,['AfterHours'],video,['theweeknd'],True,False
Celebrate Brazil’s biggest party with exclusive playlists curated by special guests bringing you the best of… https://t.co/ub4hBHTvQM,2020-02-22 07:54:01+08:00,19,119,[],no_media,[],True,False
"Celebrate #BlackHistoryMonth with a curated selection of playlists from modern-day activists, to stars of music and… https://t.co/gXJgPPxeHj",2020-02-22 06:54:08+08:00,19,111,['BlackHistoryMonth'],no_media,[],True,False
"RT @HRVY: Sing along to ME BECAUSE OF YOU with @AppleMusic time synced lyrics! 🎤
https://t.co/5hj8OtWEBK https://t.co/67EV8lnewF",2020-02-22 05:39:56+08:00,204,0,[],video,['HRVY'],True,False
"😍💜🎉🔥💚🎊🤩
BTS lead #NewMusicDaily with #ON from #MAP_OF_THE_SOUL_7.
@BTS_twt @bts_bighit

Listen here:… https://t.co/KcOIqlgQas",2020-02-22 05:23:39+08:00,15321,44734,['NewMusicDaily'],no_media,['BTS_twt'],True,False
"In this installment of #RapLife, @neweryork and @oldmanebro reflect on the loss of Pop Smoke and share footage from… https://t.co/XU0DD3HveZ",2020-02-22 03:17:19+08:00,29,199,['RapLife'],no_media,['neweryork'],True,False
.@coldplay’s Chris Martin &amp; Jonny Buckland go deep inside highlights from their 2019 album #EverydayLife in an inti… https://t.co/I7WQUqhllO,2020-02-22 01:38:29+08:00,265,1514,['EverydayLife'],no_media,['coldplay'],True,False
"More from @selenagomez fresh off of #Rare. ✨
Listen to #FeelMe now.
https://t.co/9lTrj1lWAX",2020-02-22 01:26:00+08:00,1962,9565,['Rare'],no_media,['selenagomez'],True,False
"“This song takes me back to the innocence of young love.”
Listen to @JimmieAllen x @noahcyrus’s “This Is Us” on… https://t.co/5mn2NbltIx",2020-02-24 08:34:20+08:00,20,173,[],no_media,['JimmieAllen'],True,False
"Get ready for @PearlJam’s #Gigaton.
Download their new song #SuperbloodWolfmoon &amp; listen anywhere.
https://t.co/2lZboMoygU",2020-02-24 03:55:02+08:00,15,121,['Gigaton'],no_media,['PearlJam'],True,False
"From @trippieredd with love. 😈✨
Listen to the #Deluxe edition of #ALoveLettertoYou4 now.
https://t.co/XpcyOQ3Xpo",2020-02-24 00:16:10+08:00,150,1148,['Deluxe'],no_media,['trippieredd'],True,False
"#SeasonTicketHolder
@RickRoss x @DwyaneWade x @ThisIsUD x @RaphaelSaadiq. 🤯
Listen now.
https://t.co/VPPN0FCQfN",2020-02-23 10:00:00+08:00,16,127,['SeasonTicketHolder'],no_media,['RickRoss'],True,False
"“I get asked this question a lot: ‘Which is my favorite album that I’ve ever made?’ And my answer to that is, I hav… https://t.co/fyfVRNiNMq",2020-02-25 02:47:41+08:00,17,158,[],no_media,[],True,False
".@1future dropped #HNDRXX 3 years ago today. 🙏
Run it back now.
https://t.co/gjKgbWgouF",2020-02-25 00:59:38+08:00,38,218,['HNDRXX'],no_media,['1future'],True,False
"“I drew inspiration from hundreds of texts and emails pouring into my phone but only responding to one person.”

Li… https://t.co/4NgYAKg4gS",2020-02-25 12:07:14+08:00,46,388,[],no_media,[],True,False
"“This song is made entirely to get a human being to their feet and directly to the dance floor.”

Listen to… https://t.co/8El0UqIf0Y",2020-02-25 10:09:30+08:00,22,155,[],no_media,[],True,False
"#TheAllegory 💵
The new album from @Royceda59 featuring @vincestaples, @CedEntertainer, and more. 
Listen now.
https://t.co/X9fQ2Rls1o",2020-02-25 08:42:23+08:00,13,105,['TheAllegory'],no_media,['Royceda59'],True,False
"#TheNewAbnormal from @thestrokes is coming soon. 🤘
Listen to #BadDecisions on #ALTCTRL now.
https://t.co/QGQn2wldnq https://t.co/Pep0DhVSWL",2020-02-25 02:56:08+08:00,15,114,['TheNewAbnormal'],video,['thestrokes'],True,False
".@NattiNatasha x @NickyJamPR x @ManuelTurizoMTZ x @myketowerspr link for #Despacio.
Listen now on #DalePlay. 🔥… https://t.co/KqNUT8VGeY",2020-02-27 00:36:39+08:00,13,131,['Despacio'],no_media,['NattiNatasha'],True,False
".@SwaeLee hops on #Roxanne from @ArizonaZervas. 🔥
Download the remix now &amp; listen anywhere.
https://t.co/o2e4xYR74L",2020-02-26 13:24:00+08:00,29,220,['Roxanne'],no_media,['SwaeLee'],True,False
"“If this track is anything, it’s fast, punchy, and above all, fun—an edit designed for the dance floor.”

Listen to… https://t.co/qOqHtFC0TV",2020-02-26 11:23:00+08:00,17,153,[],no_media,[],True,False
".@GlassAnimals are back with #YourLove (Déjà Vu). 😍
Add their new single to your library now.
https://t.co/K1ApEHPbU6",2020-02-26 06:47:00+08:00,8,114,['YourLove'],no_media,['GlassAnimals'],True,False
"This collab. 😭🔥
Listen to @Omarion x @TPAIN’s #CanYouHearMe on #RnBNow.
https://t.co/mm1qmG3mjl https://t.co/ivu7Z1jY1v",2020-02-26 04:37:10+08:00,38,255,['CanYouHearMe'],video,['Omarion'],True,False
"6 years ago today @ScHoolboyQ dropped #Oxymoron. Run it back.
https://t.co/HNPpCsFLq2",2020-02-26 02:31:00+08:00,210,836,['Oxymoron'],no_media,['ScHoolboyQ'],True,False
"Watch a new video for the title track of @justinbieber’s #Changes now, only on Apple Music. 🙏… https://t.co/exIw9Ujp6Q",2020-02-26 00:59:30+08:00,482,1547,['Changes'],no_media,['justinbieber'],True,False
"Watch @taylorswift13's new video for #TheMan now. 💪🎾
https://t.co/aBLtOGbWJh",2020-02-28 01:47:00+08:00,489,2010,['TheMan'],no_media,['taylorswift13'],True,False
"Wake Up, Sunshine. ☀️
@AllTimeLow’s new single is here. Add #SleepingIn to your library now.
https://t.co/QUlsyjTq8p",2020-02-28 01:15:36+08:00,10,114,['SleepingIn'],no_media,['AllTimeLow'],True,False
"Two new projects from @princessnokia are here. 🔥🧸🎈

Listen to #EverythingSucks: https://t.co/WTXVL1setk
Listen to… https://t.co/pB6l5R2JFM",2020-02-27 08:29:36+08:00,23,196,['EverythingSucks'],no_media,['princessnokia'],True,False
"New @jtimberlake x @sza. 😭💎
Listen to #TheOtherSide now.
https://t.co/mkuardlPso",2020-02-27 06:25:00+08:00,121,722,['TheOtherSide'],no_media,['jtimberlake'],True,False
"Watch #UpNext artist @VictoriaMonet's new music video for #Moment now. 🙏✨
https://t.co/Y9ewwJ7dnH",2020-02-27 05:27:35+08:00,33,212,['UpNext'],no_media,['VictoriaMonet'],True,False
"🚨 New #KingKrule album.
Listen to ‘Man Alive!’ now.
https://t.co/HJp6lRqsOK",2020-02-27 03:23:10+08:00,12,119,['KingKrule'],no_media,[],True,False
".@ladygaga is back. 
Watch the video for #StupidLove now: https://t.co/3edQIYvmxg
#ShotoniPhone https://t.co/Vo2btwsSbi",2020-02-28 13:48:41+08:00,4080,14147,['StupidLove'],video,['ladygaga'],True,False
The official tracklist for @JBALVIN's #Colores is here. 🙌⚡️ https://t.co/11ozEZoIqh,2020-02-28 06:44:45+08:00,1273,5467,['Colores'],photo,['JBALVIN'],False,False
".@MILCKMUSIC’s new EP #IntoGold is here. 🙌🔥
Download it now &amp; listen anywhere.
https://t.co/7vX3ae1dSP",2020-02-28 05:29:40+08:00,9,87,['IntoGold'],no_media,['MILCKMUSIC'],True,False
".@heisrema meets @Rvssian for #Beamer. 🙏
Listen to their new track on the #AfricaNow playlist.… https://t.co/WeR3GEuBSH",2020-02-28 03:58:01+08:00,56,434,['Beamer'],no_media,['heisrema'],True,False
"Listen to the latest from @JheneAiko featuring @1future x @Miguel. ✨☁️
Add #HappinessOverEverything to your library… https://t.co/HLWx5IH6en",2020-03-01 06:16:45+08:00,17,111,['HappinessOverEverything'],no_media,['JheneAiko'],True,False
".@sonnyfodera x @kinghenry lead #danceXL with #BeforeU featuring @alunageorge.
Listen all weekend on #danceXL.… https://t.co/zYq0zIeQPk",2020-03-01 04:09:09+08:00,13,118,['danceXL'],no_media,['sonnyfodera'],True,False
